id,signal_ratio,distinct_1_ratio,distinct_2_ratio,distinct_3_ratio,distinct_4_ratio,top_k_mass_ratio,windowed_jaccard,longest_repeat_ratio,llm_judge_score
math-test-test-28-0,0.36977491961414793,0.26688102893890675,0.4806451612903226,0.6051779935275081,0.7012987012987013,0.2903225806451613,0.18125960061443933,0.04180064308681672,0.306640625
math-test-test-29-0,0.3952380952380952,0.3333333333333333,0.645933014354067,0.8269230769230769,0.9082125603864735,0.2535885167464115,0.21018222284045068,0.0761904761904762,0.1669921875
math-test-test-30-0,0.39436619718309857,0.4014084507042254,0.6524822695035462,0.7857142857142857,0.8489208633093526,0.2907801418439716,0.0975609756097561,0.07746478873239436,0.11572265625
math-test-test-31-0,0.4734848484848485,0.24621212121212122,0.44106463878326996,0.5916030534351145,0.685823754789272,0.3269961977186312,0.25289495450785776,0.07575757575757576,0.4140625
math-test-test-32-0,0.33064516129032256,0.3870967741935484,0.6097560975609756,0.7622950819672131,0.8347107438016529,0.3252032520325203,0.0,0.06451612903225806,0.162109375
math-test-test-33-0,0.5408805031446541,0.1278825995807128,0.29831932773109243,0.45473684210526316,0.5738396624472574,0.3403361344537815,0.2751759328375517,0.041928721174004195,0.55078125
math-test-test-34-0,0.33691756272401435,0.2974910394265233,0.5107913669064749,0.628158844765343,0.7137681159420289,0.29136690647482016,0.15459239555625096,0.06810035842293907,0.251953125
math-test-test-35-0,0.45272206303724927,0.17478510028653296,0.39655172413793105,0.5763688760806917,0.7225433526011561,0.25287356321839083,0.2332986539973052,0.04871060171919771,0.361328125
math-test-test-36-0,0.5560344827586207,0.21551724137931033,0.4025974025974026,0.5347826086956522,0.6462882096069869,0.5108225108225108,0.1668956043956044,0.08620689655172414,0.3203125
math-test-test-37-0,0.3821428571428571,0.23214285714285715,0.44802867383512546,0.6079136690647482,0.7292418772563177,0.32974910394265233,0.21071640934654634,0.04642857142857143,0.34375
math-test-test-38-0,0.4206773618538324,0.13368983957219252,0.2982142857142857,0.4329159212880143,0.5394265232974911,0.25357142857142856,0.29541143993839786,0.035650623885918005,0.5
math-test-test-39-0,0.27906976744186046,0.47674418604651164,0.7764705882352941,0.8928571428571429,0.963855421686747,0.32941176470588235,0.0,0.05813953488372093,0.0211181640625
math-test-test-40-0,0.3556851311953353,0.26822157434402333,0.5116959064327485,0.6422287390029325,0.7205882352941176,0.21052631578947367,0.13323170731707318,0.05830903790087463,0.400390625
math-test-test-41-0,0.4052631578947368,0.28421052631578947,0.5291005291005291,0.7074468085106383,0.839572192513369,0.3333333333333333,0.2191780821917808,0.05263157894736842,0.1669921875
math-test-test-42-0,0.4835680751173709,0.19953051643192488,0.45176470588235296,0.6037735849056604,0.706855791962175,0.26588235294117646,0.2510236972059028,0.04225352112676056,0.392578125
math-test-test-43-0,0.09417040358744394,0.2914798206278027,0.5045045045045045,0.6289592760180995,0.7045454545454546,0.34234234234234234,0.285999579566954,0.08968609865470852,0.2373046875
math-test-test-44-0,0.3548387096774194,0.25268817204301075,0.48787061994609165,0.6459459459459459,0.7479674796747967,0.2371967654986523,0.17303906045187806,0.04838709677419355,0.302734375
math-test-test-45-0,0.5698630136986301,0.16164383561643836,0.37637362637362637,0.5619834710743802,0.6712707182320442,0.32142857142857145,0.35324010784537097,0.049315068493150684,0.33203125
math-test-test-46-0,0.2,0.22181818181818183,0.4343065693430657,0.5494505494505495,0.6397058823529411,0.40145985401459855,0.22525301076130202,0.07272727272727272,0.28125
math-test-test-47-0,0.2874251497005988,0.281437125748503,0.45180722891566266,0.5818181818181818,0.7012195121951219,0.3373493975903614,0.4339622641509434,0.05389221556886228,0.1865234375
math-test-test-48-0,0.3818525519848771,0.22495274102079396,0.48295454545454547,0.6641366223908919,0.7718631178707225,0.23106060606060605,0.11896966958117831,0.035916824196597356,0.28515625
math-test-test-49-0,0.4105691056910569,0.2601626016260163,0.5346938775510204,0.7172131147540983,0.8395061728395061,0.24081632653061225,0.21718105532641158,0.04065040650406504,0.169921875
math-test-test-50-0,0.4010416666666667,0.3020833333333333,0.5130890052356021,0.6578947368421053,0.7407407407407407,0.34554973821989526,0.16794543904518328,0.057291666666666664,0.2060546875
math-test-test-51-0,0.44495412844036697,0.3623853211009174,0.6405529953917051,0.7777777777777778,0.8744186046511628,0.271889400921659,0.08765432098765433,0.05963302752293578,0.123046875
math-test-test-53-0,0.4151696606786427,0.2055888223552894,0.426,0.5711422845691383,0.6465863453815262,0.216,0.21355328986792413,0.03992015968063872,0.333984375
math-test-test-54-0,0.5285481239804242,0.13539967373572595,0.380718954248366,0.5531914893617021,0.6737704918032786,0.23529411764705882,0.2675681243921558,0.026101141924959218,0.5390625
math-test-test-55-0,0.5830388692579506,0.14487632508833923,0.3262411347517731,0.47330960854092524,0.5821428571428572,0.37943262411347517,0.31135531135531136,0.0706713780918728,0.373046875
math-test-test-56-0,0.39316239316239315,0.2905982905982906,0.5450643776824035,0.7155172413793104,0.8225108225108225,0.2875536480686695,0.2250494071146245,0.038461538461538464,0.298828125
math-test-test-57-0,0.39714285714285713,0.3,0.5931232091690545,0.7816091954022989,0.8587896253602305,0.1833810888252149,0.15761681431301022,0.03142857142857143,0.322265625
math-test-test-58-0,0.3063063063063063,0.24324324324324326,0.46153846153846156,0.6272727272727273,0.7442922374429224,0.28054298642533937,0.3934668071654373,0.05855855855855856,0.1845703125
math-test-test-59-0,0.5777027027027027,0.15878378378378377,0.3254237288135593,0.4557823129251701,0.5631399317406144,0.4135593220338983,0.4555023923444976,0.06756756756756757,0.4296875
math-test-test-60-0,0.5092250922509225,0.2730627306273063,0.5111111111111111,0.654275092936803,0.75,0.337037037037037,0.1744145431451933,0.03690036900369004,0.2890625
math-test-test-61-0,0.3813953488372093,0.3116279069767442,0.5841121495327103,0.7699530516431925,0.8584905660377359,0.2570093457943925,0.18803559657218194,0.05116279069767442,0.224609375
math-test-test-62-0,0.461864406779661,0.2796610169491525,0.5106382978723404,0.6495726495726496,0.7296137339055794,0.3702127659574468,0.22543859649122805,0.0847457627118644,0.2734375
math-test-test-63-0,0.403899721448468,0.2479108635097493,0.46368715083798884,0.5854341736694678,0.6432584269662921,0.2849162011173184,0.2502877843986999,0.055710306406685235,0.302734375
math-test-test-64-0,0.5780346820809249,0.2254335260115607,0.4418604651162791,0.5964912280701754,0.7529411764705882,0.38953488372093026,0.13793103448275862,0.08092485549132948,0.28515625
math-test-test-65-0,0.47404063205417607,0.1580135440180587,0.3914027149321267,0.5714285714285714,0.7227272727272728,0.29411764705882354,0.20881734133894386,0.033860045146726865,0.3984375
math-test-test-66-0,0.4439461883408072,0.17937219730941703,0.42065868263473055,0.6086956521739131,0.7417417417417418,0.20059880239520958,0.2183524620409708,0.02391629297458894,0.59375
math-test-test-67-0,0.4858757062146893,0.2598870056497175,0.5568181818181818,0.7485714285714286,0.8390804597701149,0.3465909090909091,0.19480519480519481,0.06779661016949153,0.1982421875
math-test-test-68-0,0.5350553505535055,0.2029520295202952,0.42962962962962964,0.5947955390334573,0.7052238805970149,0.3851851851851852,0.2580339465932686,0.07380073800738007,0.302734375
math-test-test-69-0,0.40923076923076923,0.2523076923076923,0.5277777777777778,0.6873065015479877,0.7888198757763976,0.2345679012345679,0.16537863544905798,0.052307692307692305,0.37109375
math-test-test-70-0,0.3925619834710744,0.30578512396694213,0.5560165975103735,0.6958333333333333,0.7698744769874477,0.25311203319502074,0.21785714285714286,0.06611570247933884,0.30078125
math-test-test-71-0,0.39416058394160586,0.24087591240875914,0.5018315018315018,0.6911764705882353,0.7859778597785978,0.25274725274725274,0.22108155002891847,0.04744525547445255,0.2451171875
math-test-test-72-0,0.34055727554179566,0.25077399380804954,0.4658385093167702,0.6137071651090342,0.73125,0.2422360248447205,0.26312938780270695,0.058823529411764705,0.28125
math-test-test-73-0,0.38028169014084506,0.29577464788732394,0.5188679245283019,0.6824644549763034,0.780952380952381,0.25943396226415094,0.2291144125024117,0.07981220657276995,0.2197265625
math-test-test-74-0,0.3586698337292161,0.1377672209026128,0.26666666666666666,0.3914081145584726,0.49521531100478466,0.3904761904761905,0.3129873804356563,0.04513064133016627,0.51171875
math-test-test-75-0,0.37786259541984735,0.2862595419847328,0.5210727969348659,0.6923076923076923,0.8223938223938224,0.2720306513409962,0.2091182091182091,0.03816793893129771,0.1396484375
math-test-test-76-0,0.3615916955017301,0.19377162629757785,0.41074523396880414,0.5607638888888888,0.6539130434782608,0.2270363951473137,0.23119998995619734,0.02768166089965398,0.41015625
math-test-test-77-0,0.5095168374816984,0.0849194729136164,0.1627565982404692,0.23788546255506607,0.31470588235294117,0.3533724340175953,0.5346654705953594,0.029282576866764276,0.63671875
math-test-test-78-0,0.33070866141732286,0.2559055118110236,0.4031620553359684,0.5198412698412699,0.6175298804780877,0.3557312252964427,0.3682095789135326,0.05511811023622047,0.271484375
math-test-test-79-0,0.39067524115755625,0.09807073954983923,0.25442834138486314,0.44516129032258067,0.5783521809369951,0.2753623188405797,0.4214008271298897,0.022508038585209004,0.62109375
math-test-test-80-0,0.5869565217391305,0.14906832298136646,0.35514018691588783,0.5375,0.6614420062695925,0.38006230529595014,0.3328053053053053,0.049689440993788817,0.365234375
math-test-test-81-0,0.21019108280254778,0.2643312101910828,0.5015974440894568,0.6538461538461539,0.752411575562701,0.22044728434504793,0.21357903524209196,0.041401273885350316,0.294921875
math-test-test-82-0,0.3959731543624161,0.37583892617449666,0.6013513513513513,0.7619047619047619,0.863013698630137,0.3108108108108108,0.136986301369863,0.10067114093959731,0.138671875
math-test-test-83-0,0.7384615384615385,0.16153846153846155,0.3204633204633205,0.4496124031007752,0.5680933852140078,0.4942084942084942,0.25435359328916757,0.06923076923076923,0.359375
math-test-test-84-0,0.3827893175074184,0.20178041543026706,0.36904761904761907,0.5104477611940299,0.6317365269461078,0.35119047619047616,0.2976348276254409,0.032640949554896145,0.390625
math-test-test-85-0,0.47101449275362317,0.3333333333333333,0.5766423357664233,0.75,0.8814814814814815,0.30656934306569344,0.2222222222222222,0.043478260869565216,0.23046875
math-test-test-86-0,0.41830065359477125,0.23529411764705882,0.4262295081967213,0.5822368421052632,0.7062706270627063,0.2721311475409836,0.3187067004115858,0.0457516339869281,0.34765625
math-test-test-87-0,0.2712765957446808,0.39361702127659576,0.6203208556149733,0.7204301075268817,0.8,0.19786096256684493,0.21951219512195122,0.047872340425531915,0.162109375
math-test-test-88-0,0.4945652173913043,0.1983695652173913,0.3869209809264305,0.5382513661202186,0.6575342465753424,0.3106267029972752,0.2527553683564113,0.04076086956521739,0.337890625
math-test-test-89-0,0.49444444444444446,0.23333333333333334,0.43575418994413406,0.5898876404494382,0.6949152542372882,0.3854748603351955,0.4339622641509434,0.09444444444444444,0.21484375
math-test-test-90-0,0.3166926677067083,0.1747269890795632,0.390625,0.5805946791862285,0.6959247648902821,0.2296875,0.19492093644409414,0.0265210608424337,0.46875
math-test-test-91-0,0.26778242677824265,0.26359832635983266,0.5252100840336135,0.7046413502109705,0.8135593220338984,0.2815126050420168,0.25617283950617287,0.03347280334728033,0.2353515625
math-test-test-92-0,0.36507936507936506,0.32275132275132273,0.6276595744680851,0.8021390374331551,0.8978494623655914,0.2393617021276596,0.21686746987951808,0.037037037037037035,0.11767578125
math-test-test-93-0,0.4642857142857143,0.29464285714285715,0.5605381165919282,0.7117117117117117,0.8054298642533937,0.25112107623318386,0.24071618037135278,0.05803571428571429,0.353515625
math-test-test-95-0,0.34069400630914826,0.24290220820189273,0.47468354430379744,0.6126984126984127,0.7197452229299363,0.23417721518987342,0.3040429659978972,0.03470031545741325,0.3046875
math-test-test-96-0,0.2191780821917808,0.2465753424657534,0.4230769230769231,0.5674931129476584,0.6933701657458563,0.28296703296703296,0.28004017817172533,0.03561643835616438,0.275390625
math-test-test-97-0,0.376984126984127,0.20238095238095238,0.3665338645418327,0.568,0.7108433734939759,0.40239043824701193,0.4028507126781695,0.05555555555555555,0.26171875
math-test-test-98-0,0.492619926199262,0.17712177121771217,0.46950092421441775,0.6833333333333333,0.8460111317254174,0.2643253234750462,0.1377838506898311,0.025830258302583026,0.5625
math-test-test-99-0,0.3702290076335878,0.2595419847328244,0.5287356321839081,0.7115384615384616,0.7953667953667953,0.3333333333333333,0.18237540237540237,0.04961832061068702,0.29296875
math-test-test-100-0,0.5118110236220472,0.1784776902887139,0.3763157894736842,0.5620052770448549,0.701058201058201,0.3236842105263158,0.22732925945511878,0.03674540682414698,0.314453125
math-test-test-101-0,0.2562814070351759,0.3015075376884422,0.5454545454545454,0.6649746192893401,0.75,0.32323232323232326,0.18629247168554297,0.05527638190954774,0.15625
math-test-test-102-0,0.41203703703703703,0.2962962962962963,0.5581395348837209,0.719626168224299,0.8075117370892019,0.3023255813953488,0.1167184265010352,0.05555555555555555,0.279296875
math-test-test-103-0,0.5412371134020618,0.24742268041237114,0.44559585492227977,0.6354166666666666,0.7696335078534031,0.38860103626943004,0.2545454545454545,0.05154639175257732,0.1865234375
math-test-test-104-0,0.4881656804733728,0.24260355029585798,0.5400593471810089,0.7202380952380952,0.8208955223880597,0.2195845697329377,0.16013708513708513,0.03550295857988166,0.384765625
math-test-test-105-0,0.42286751361161523,0.10163339382940109,0.26,0.37522768670309653,0.4653284671532847,0.3054545454545455,0.32933160940645406,0.036297640653357534,0.56640625
math-test-test-106-0,0.4475806451612903,0.24596774193548387,0.4979757085020243,0.6747967479674797,0.763265306122449,0.291497975708502,0.23333333333333334,0.056451612903225805,0.302734375
math-test-test-108-0,0.5311004784688995,0.10047846889952153,0.25149700598802394,0.38609112709832133,0.517406962785114,0.2718562874251497,0.31337743788032774,0.023923444976076555,0.6171875
math-test-test-109-0,0.5365853658536586,0.1798780487804878,0.36085626911314983,0.49079754601226994,0.5846153846153846,0.3425076452599388,0.24269322317631847,0.06097560975609756,0.314453125
math-test-test-110-0,0.3383458646616541,0.3458646616541353,0.6060606060606061,0.7938931297709924,0.9,0.3181818181818182,0.19480519480519481,0.045112781954887216,0.09619140625
math-test-test-111-0,0.4819277108433735,0.24096385542168675,0.4032258064516129,0.5425101214574899,0.6544715447154471,0.3709677419354839,0.30119225037257824,0.0642570281124498,0.322265625
math-test-test-112-0,0.404,0.272,0.6104417670682731,0.7903225806451613,0.8704453441295547,0.1927710843373494,0.19318181818181818,0.052,0.265625
math-test-test-113-0,0.37264150943396224,0.3584905660377358,0.6445497630331753,0.8047619047619048,0.8755980861244019,0.22748815165876776,0.1435526498817638,0.04245283018867924,0.2001953125
math-test-test-114-0,0.26666666666666666,0.32916666666666666,0.602510460251046,0.8067226890756303,0.8860759493670886,0.26359832635983266,0.016983081492961384,0.0375,0.205078125
math-test-test-115-0,0.47668393782383417,0.34196891191709844,0.625,0.8324607329842932,0.9210526315789473,0.25,0.17399267399267399,0.031088082901554404,0.26171875
math-test-test-116-0,0.34972677595628415,0.366120218579235,0.6428571428571429,0.8176795580110497,0.8833333333333333,0.2087912087912088,0.09090909090909091,0.06557377049180328,0.201171875
math-test-test-117-0,0.2781954887218045,0.45112781954887216,0.7348484848484849,0.8625954198473282,0.9538461538461539,0.30303030303030304,0.11827956989247312,0.05263157894736842,0.0546875
math-test-test-119-0,0.5386100386100386,0.1833976833976834,0.3965183752417795,0.5658914728682171,0.6815533980582524,0.29206963249516443,0.20863068507930688,0.032818532818532815,0.392578125
math-test-test-120-0,0.5576923076923077,0.18376068376068377,0.3811563169164882,0.5364806866952789,0.6430107526881721,0.3490364025695932,0.21200170337786575,0.042735042735042736,0.33203125
math-test-test-121-0,0.49586776859504134,0.19559228650137742,0.4116022099447514,0.5706371191135734,0.6888888888888889,0.32320441988950277,0.28219279457065843,0.05509641873278237,0.392578125
math-test-test-122-0,0.4027538726333907,0.18072289156626506,0.4189655172413793,0.614853195164076,0.7491349480968859,0.2706896551724138,0.17341069586862518,0.03442340791738382,0.4453125
math-test-test-123-0,0.27413127413127414,0.3127413127413127,0.5581395348837209,0.708171206225681,0.8046875,0.2248062015503876,0.18946938446757222,0.04247104247104247,0.28125
math-test-test-125-0,0.4166666666666667,0.2840909090909091,0.5133079847908745,0.6335877862595419,0.7126436781609196,0.26996197718631176,0.23378481245242408,0.06818181818181818,0.259765625
math-test-test-126-0,0.5566037735849056,0.2688679245283019,0.4834123222748815,0.6476190476190476,0.7464114832535885,0.3222748815165877,0.1652043407988917,0.07075471698113207,0.302734375
math-test-test-127-0,0.6086956521739131,0.15384615384615385,0.3187919463087248,0.46464646464646464,0.5844594594594594,0.40604026845637586,0.41035212143834765,0.06688963210702341,0.435546875
math-test-test-128-0,0.3547297297297297,0.27364864864864863,0.5050847457627119,0.6258503401360545,0.7133105802047781,0.2711864406779661,0.25831066456066454,0.06418918918918919,0.2197265625
math-test-test-129-0,0.4694835680751174,0.26291079812206575,0.5330188679245284,0.7488151658767772,0.8714285714285714,0.25471698113207547,0.21253021756647864,0.046948356807511735,0.201171875
math-test-test-130-0,0.36950146627565983,0.13343108504398826,0.31718061674008813,0.4661764705882353,0.5861561119293078,0.20998531571218795,0.22978878540182335,0.02932551319648094,0.498046875
math-test-test-131-0,0.4764705882352941,0.20294117647058824,0.41887905604719766,0.6124260355029586,0.7329376854599406,0.35693215339233036,0.23567708333333331,0.058823529411764705,0.3203125
math-test-test-132-0,0.5530903328050714,0.13946117274167988,0.35873015873015873,0.6025437201907791,0.7691082802547771,0.21904761904761905,0.28687917846960675,0.020602218700475437,0.52734375
math-test-test-134-0,0.2578616352201258,0.18448637316561844,0.39285714285714285,0.5726315789473684,0.7088607594936709,0.22058823529411764,0.23630525740114783,0.041928721174004195,0.404296875
math-test-test-135-0,0.23118279569892472,0.3172043010752688,0.5891891891891892,0.7771739130434783,0.8797814207650273,0.3081081081081081,0.21621621621621623,0.04838709677419355,0.126953125
math-test-test-136-0,0.5116279069767442,0.22965116279069767,0.49271137026239065,0.6403508771929824,0.7390029325513197,0.26822157434402333,0.1899780260510431,0.05813953488372093,0.2890625
math-test-test-137-0,0.4444444444444444,0.21680216802168023,0.453804347826087,0.6185286103542235,0.7049180327868853,0.25,0.25309157754010697,0.04607046070460705,0.416015625
math-test-test-138-0,0.4174454828660436,0.26479750778816197,0.525,0.677115987460815,0.7767295597484277,0.265625,0.185482972514519,0.037383177570093455,0.322265625
math-test-test-140-0,0.6938110749185668,0.1791530944625407,0.3790849673202614,0.5049180327868853,0.6085526315789473,0.3333333333333333,0.2901831939466348,0.06514657980456026,0.408203125
math-test-test-141-0,0.4639175257731959,0.2508591065292096,0.4482758620689655,0.5709342560553633,0.6423611111111112,0.35517241379310344,0.2604166666666667,0.06872852233676977,0.337890625
math-test-test-142-0,0.594306049822064,0.20284697508896798,0.42142857142857143,0.5806451612903226,0.7014388489208633,0.3678571428571429,0.24212437299305303,0.05338078291814947,0.37109375
math-test-test-143-0,0.3560371517027864,0.2848297213622291,0.562111801242236,0.7133956386292835,0.81875,0.2080745341614907,0.19451568228917585,0.03715170278637771,0.375
math-test-test-144-0,0.34444444444444444,0.2777777777777778,0.5724907063197026,0.7835820895522388,0.8801498127340824,0.21561338289962825,0.1704254851634198,0.044444444444444446,0.380859375
math-test-test-145-0,0.49,0.16666666666666666,0.3511705685618729,0.5234899328859061,0.6666666666666666,0.3612040133779264,0.3942937284725301,0.04666666666666667,0.392578125
math-test-test-146-0,0.4882154882154882,0.16835016835016836,0.3614864864864865,0.5525423728813559,0.7108843537414966,0.4155405405405405,0.26430414449282374,0.06397306397306397,0.314453125
math-test-test-147-0,0.34299516908212563,0.3140096618357488,0.5970873786407767,0.7804878048780488,0.8480392156862745,0.22815533980582525,0.18937389770723104,0.03864734299516908,0.1904296875
math-test-test-148-0,0.5576923076923077,0.25961538461538464,0.45410628019323673,0.5533980582524272,0.6439024390243903,0.40096618357487923,0.2613407258064516,0.07211538461538461,0.255859375
math-test-test-149-0,0.4807692307692308,0.22115384615384615,0.44694533762057875,0.632258064516129,0.7475728155339806,0.29260450160771706,0.27436556095466075,0.05128205128205128,0.294921875
math-test-test-150-0,0.4076923076923077,0.22564102564102564,0.442159383033419,0.6030927835051546,0.689922480620155,0.2493573264781491,0.2182765837607091,0.05128205128205128,0.41796875
math-test-test-151-0,0.3843843843843844,0.24324324324324326,0.48493975903614456,0.6555891238670695,0.7575757575757576,0.21987951807228914,0.18897398573165902,0.04504504504504504,0.361328125
math-test-test-152-0,0.375,0.3375,0.5660377358490566,0.6835443037974683,0.7707006369426752,0.2893081761006289,0.20512820512820512,0.08125,0.1474609375
math-test-test-153-0,0.4157303370786517,0.26217228464419473,0.4699248120300752,0.630188679245283,0.75,0.2744360902255639,0.23005127539430129,0.06741573033707865,0.279296875
math-test-test-155-0,0.43577981651376146,0.3165137614678899,0.5622119815668203,0.7314814814814815,0.8093023255813954,0.2534562211981567,0.19262634631317316,0.04128440366972477,0.275390625
math-test-test-156-0,0.32,0.1811764705882353,0.3278301886792453,0.46335697399527187,0.5734597156398105,0.32547169811320753,0.25899868534416326,0.047058823529411764,0.515625
math-test-test-157-0,0.5769230769230769,0.2564102564102564,0.4592274678111588,0.5775862068965517,0.6536796536796536,0.4206008583690987,0.21320754716981133,0.08547008547008547,0.322265625
math-test-test-158-0,0.3785310734463277,0.2344632768361582,0.4447592067988669,0.5994318181818182,0.7150997150997151,0.26062322946175637,0.1890180729826177,0.0480225988700565,0.333984375
math-test-test-160-0,0.38666666666666666,0.3022222222222222,0.5357142857142857,0.6547085201793722,0.7207207207207207,0.2767857142857143,0.1637658227848101,0.06666666666666667,0.26953125
math-test-test-161-0,0.30808080808080807,0.3282828282828283,0.5482233502538071,0.673469387755102,0.7435897435897436,0.2182741116751269,0.3704268292682927,0.10101010101010101,0.30078125
math-test-test-162-0,0.25,0.391304347826087,0.6153846153846154,0.8444444444444444,0.9325842696629213,0.3626373626373626,0.0,0.05434782608695652,0.0859375
math-test-test-163-0,0.3862433862433862,0.31746031746031744,0.5372340425531915,0.6737967914438503,0.7903225806451613,0.324468085106383,0.3888888888888889,0.0582010582010582,0.126953125
math-test-test-164-0,0.4625,0.28125,0.5157232704402516,0.7025316455696202,0.8089171974522293,0.3081761006289308,0.4838709677419355,0.11875,0.271484375
math-test-test-165-0,0.43934426229508194,0.23278688524590163,0.45723684210526316,0.6567656765676567,0.7715231788079471,0.3092105263157895,0.2869011731113949,0.04590163934426229,0.37109375
math-test-test-166-0,0.48148148148148145,0.29218106995884774,0.5619834710743802,0.7344398340248963,0.8375,0.2892561983471074,0.18101434768101435,0.0411522633744856,0.197265625
math-test-test-167-0,0.35148514851485146,0.24257425742574257,0.43283582089552236,0.67,0.8241206030150754,0.3582089552238806,0.28083028083028083,0.034653465346534656,0.23046875
math-test-test-168-0,0.5573770491803278,0.1686182669789227,0.3685446009389671,0.5364705882352941,0.6485849056603774,0.3474178403755869,0.29438291969613406,0.0468384074941452,0.416015625
math-test-test-169-0,0.38976377952755903,0.3110236220472441,0.549407114624506,0.7142857142857143,0.8087649402390438,0.28063241106719367,0.1759493670886076,0.047244094488188976,0.2333984375
math-test-test-170-0,0.528052805280528,0.19141914191419143,0.3609271523178808,0.5049833887043189,0.5933333333333334,0.3708609271523179,0.3821828472991264,0.066006600660066,0.34765625
